Sheet,CUSTOMER_ID,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTCODE,PRODUCTLINE,MSRP,ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,STATUS_ID,STATUS,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
,68.0,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,S18_1984,,,2003-05-08,,,,1.0,Shipped,10122.0,31.0,100.0,4100.99,1.0,Medium
,52.0,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,S18_1984,,,2003-07-04,,,,1.0,Shipped,10136.0,36.0,100.0,5274.72,1.0,Medium
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S18_1984,,,2003-09-11,,,,1.0,Shipped,10148.0,25.0,100.0,4232.0,12.0,Medium
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S18_1984,,,2003-10-17,,,,1.0,Shipped,10161.0,48.0,100.0,6145.44,11.0,Medium
,44.0,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,S18_1984,,,2003-11-05,,,,1.0,Shipped,10171.0,35.0,100.0,4680.2,1.0,Medium
,8.0,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,S18_1984,,,2003-11-12,,,,1.0,Shipped,10181.0,21.0,100.0,3286.08,5.0,Medium
,41.0,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,S18_1984,,,2003-11-20,,,,1.0,Shipped,10192.0,47.0,100.0,7421.3,10.0,Large
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_1984,,,2003-12-02,,,,1.0,Shipped,10204.0,38.0,100.0,6432.64,16.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_1984,,,2004-01-16,,,,1.0,Shipped,10212.0,41.0,100.0,4840.87,9.0,Medium
,56.0,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,S18_1984,,,2004-02-26,,,,1.0,Shipped,10226.0,24.0,100.0,3892.08,7.0,Medium
,45.0,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,S18_1984,,,2004-04-13,,,,1.0,Shipped,10240.0,37.0,100.0,5526.32,2.0,Medium
,23.0,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,S18_1984,,,2004-06-01,,,,4.0,Cancelled,10253.0,33.0,100.0,4459.62,4.0,Medium
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S18_1984,,,2004-07-06,,,,1.0,Shipped,10266.0,49.0,100.0,6203.4,5.0,Medium
,85.0,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,S18_1984,,,2004-08-06,,,,1.0,Shipped,10278.0,29.0,100.0,3754.05,5.0,Medium
,70.0,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,S18_1984,,,2004-08-30,,,,1.0,Shipped,10287.0,24.0,100.0,3516.48,3.0,Medium
,86.0,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,S18_1984,,,2003-10-05,,,,1.0,Shipped,10301.0,47.0,100.0,7488.04,7.0,Large
,69.0,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,S18_1984,,,2004-10-16,,,,1.0,Shipped,10310.0,24.0,100.0,3448.08,1.0,Medium
,22.0,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,S18_1984,,,2004-11-04,,,,1.0,Shipped,10321.0,25.0,100.0,3734.0,9.0,Medium
,46.0,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,S18_1984,,,2004-11-17,,,,1.0,Shipped,10331.0,30.0,32.47,974.1,8.0,Small
,11.0,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,S18_1984,,,2004-11-24,,,,1.0,Shipped,10342.0,22.0,100.0,3160.74,3.0,Medium
,3.0,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,S18_1984,,,2004-12-09,,,,1.0,Shipped,10356.0,27.0,64.69,1746.63,2.0,Small
,91.0,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,S18_1984,,,2005-01-10,,,,1.0,Shipped,10366.0,34.0,100.0,4207.84,3.0,Medium
,17.0,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,S18_1984,,,2005-02-09,,,,1.0,Shipped,10377.0,36.0,100.0,4352.76,6.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_1984,,,2005-03-04,,,,1.0,Shipped,10390.0,34.0,43.05,1463.7,15.0,Small
,49.0,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,S18_1984,,,2005-04-15,,,,2.0,Disputed,10406.0,48.0,100.0,7169.28,2.0,Large
,20.0,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,S18_1984,,,2005-05-17,,,,1.0,Shipped,10419.0,34.0,100.0,4594.76,4.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2238,,,2003-01-31,,,,1.0,Shipped,10104.0,24.0,100.0,3457.92,8.0,Medium
,28.0,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,S18_2238,,,2003-04-04,,,,1.0,Shipped,10115.0,46.0,100.0,7381.16,4.0,Large
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2238,,,2003-06-03,,,,1.0,Shipped,10127.0,45.0,100.0,7146.9,10.0,Large
,74.0,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,S18_2238,,,2003-08-01,,,,1.0,Shipped,10141.0,39.0,100.0,5938.53,4.0,Medium
,61.0,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,S18_2238,,,2003-09-21,,,,1.0,Shipped,10151.0,43.0,100.0,7110.91,2.0,Large
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_2238,,,2003-10-22,,,,1.0,Shipped,10165.0,29.0,100.0,5032.95,11.0,Medium
,71.0,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,S18_2238,,,2003-11-06,,,,1.0,Shipped,10176.0,20.0,100.0,3667.6,10.0,Medium
,82.0,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,S18_2238,,,2003-11-14,,,,1.0,Shipped,10184.0,46.0,100.0,7381.16,5.0,Large
,48.0,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,S18_2238,,,2003-11-25,,,,1.0,Shipped,10195.0,27.0,100.0,5128.11,5.0,Medium
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S18_2238,,,2003-12-09,,,,1.0,Shipped,10207.0,44.0,100.0,7060.24,6.0,Large
,83.0,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,S18_2238,,,2004-02-10,,,,1.0,Shipped,10219.0,43.0,100.0,8448.64,1.0,Large
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S18_2238,,,2004-03-15,,,,1.0,Shipped,10230.0,49.0,100.0,7300.51,8.0,Large
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2238,,,2004-05-05,,,,1.0,Shipped,10246.0,40.0,100.0,6549.2,4.0,Medium
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_2238,,,2004-06-15,,,,1.0,Shipped,10259.0,30.0,100.0,5697.9,3.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2238,,,2004-07-20,,,,1.0,Shipped,10271.0,50.0,100.0,9169.0,4.0,Large
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2238,,,2004-08-20,,,,1.0,Shipped,10282.0,23.0,100.0,3238.63,13.0,Medium
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S18_2238,,,2004-09-08,,,,1.0,Shipped,10292.0,26.0,100.0,4554.94,7.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S18_2238,,,2004-10-13,,,,1.0,Shipped,10305.0,27.0,100.0,3934.44,4.0,Medium
,79.0,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,S18_2238,,,2004-10-22,,,,1.0,Shipped,10314.0,42.0,100.0,5776.26,13.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S18_2238,,,2004-11-05,,,,1.0,Shipped,10324.0,47.0,100.0,7207.45,8.0,Large
,63.0,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,S18_2238,,,2004-11-20,,,,1.0,Shipped,10336.0,49.0,100.0,7460.74,6.0,Large
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2238,,,2004-12-01,,,,1.0,Shipped,10349.0,38.0,100.0,6719.54,8.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2238,,,2004-12-10,,,,1.0,Shipped,10358.0,20.0,100.0,2428.0,10.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2238,,,2005-01-23,,,,1.0,Shipped,10371.0,25.0,100.0,2602.25,7.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2238,,,2005-02-17,,,,1.0,Shipped,10382.0,25.0,88.0,2200.0,5.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2238,,,2005-05-03,,,,1.0,Shipped,10412.0,41.0,100.0,6712.93,4.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S18_2238,,,2005-05-31,,,,3.0,In Process,10425.0,28.0,100.0,5318.04,3.0,Medium
,41.0,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,S18_2248,,,2003-01-06,,,,1.0,Shipped,10100.0,50.0,67.8,3390.0,2.0,Medium
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_2248,,,2003-03-18,,,,1.0,Shipped,10110.0,32.0,50.25,1608.0,6.0,Small
,85.0,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,S18_2248,,,2003-05-21,,,,1.0,Shipped,10124.0,42.0,53.88,2262.96,5.0,Small
,83.0,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,S18_2248,,,2003-09-12,,,,1.0,Shipped,10149.0,24.0,62.36,1496.64,10.0,Small
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S18_2248,,,2003-10-18,,,,1.0,Shipped,10162.0,27.0,69.62,1879.74,8.0,Small
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S18_2248,,,2003-11-05,,,,1.0,Shipped,10173.0,26.0,57.51,1495.26,12.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2248,,,2003-11-12,,,,1.0,Shipped,10182.0,38.0,61.15,2323.7,9.0,Small
,88.0,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,S18_2248,,,2003-11-21,,,,1.0,Shipped,10193.0,42.0,59.33,2491.86,13.0,Small
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2248,,,2003-12-02,,,,1.0,Shipped,10204.0,23.0,71.44,1643.12,3.0,Small
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S18_2248,,,2004-01-26,,,,1.0,Shipped,10214.0,21.0,62.96,1322.16,6.0,Small
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_2248,,,2004-03-02,,,,1.0,Shipped,10227.0,28.0,50.85,1423.8,9.0,Small
,84.0,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,S18_2248,,,2004-04-13,,,,1.0,Shipped,10241.0,33.0,72.65,2397.45,1.0,Small
,37.0,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,S18_2248,,,2004-08-17,,,,1.0,Shipped,10280.0,25.0,62.96,1574.0,15.0,Small
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_2248,,,2004-09-01,,,,1.0,Shipped,10288.0,28.0,61.75,1729.0,4.0,Small
,82.0,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,S18_2248,,,2004-10-06,,,,1.0,Shipped,10303.0,46.0,49.04,2255.84,2.0,Small
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2248,,,2004-10-21,,,,1.0,Shipped,10312.0,30.0,61.15,1834.5,16.0,Small
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_2248,,,2004-11-17,,,,1.0,Shipped,10332.0,38.0,84.25,3201.5,9.0,Medium
,68.0,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,S18_2248,,,2004-11-25,,,,1.0,Shipped,10344.0,40.0,56.91,2276.4,2.0,Small
,4.0,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,S18_2248,,,2005-01-12,,,,6.0,Resolved,10367.0,45.0,100.0,8884.8,4.0,Large
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2248,,,2005-02-10,,,,1.0,Shipped,10379.0,27.0,49.3,1331.1,1.0,Small
,62.0,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,S18_2248,,,2005-04-22,,,,5.0,On Hold,10407.0,42.0,72.65,3051.3,1.0,Medium
,21.0,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,S18_2248,,,2005-05-29,,,,3.0,In Process,10420.0,36.0,63.57,2288.52,4.0,Small
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2319,,,2003-01-31,,,,1.0,Shipped,10104.0,29.0,100.0,3772.61,12.0,Medium
,63.0,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,S18_2319,,,2003-04-01,,,,1.0,Shipped,10114.0,39.0,100.0,4164.42,3.0,Medium
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2319,,,2003-06-03,,,,1.0,Shipped,10127.0,45.0,100.0,6295.95,14.0,Medium
,74.0,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,S18_2319,,,2003-08-01,,,,1.0,Shipped,10141.0,47.0,100.0,6287.66,8.0,Medium
,61.0,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,S18_2319,,,2003-09-21,,,,1.0,Shipped,10151.0,49.0,100.0,5412.54,6.0,Medium
,27.0,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,S18_2319,,,2003-10-22,,,,1.0,Shipped,10165.0,46.0,100.0,5984.14,15.0,Medium
,50.0,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,S18_2319,,,2003-11-06,,,,1.0,Shipped,10175.0,48.0,100.0,5891.04,4.0,Medium
,82.0,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,S18_2319,,,2003-11-14,,,,1.0,Shipped,10184.0,46.0,100.0,5984.14,9.0,Medium
,48.0,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,S18_2319,,,2003-11-25,,,,1.0,Shipped,10195.0,35.0,100.0,3608.15,9.0,Medium
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S18_2319,,,2003-12-09,,,,1.0,Shipped,10207.0,43.0,100.0,5752.54,10.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2319,,,2004-03-11,,,,1.0,Shipped,10229.0,26.0,100.0,3765.32,4.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2319,,,2004-05-05,,,,1.0,Shipped,10246.0,22.0,98.18,2159.96,8.0,Small
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_2319,,,2004-06-15,,,,1.0,Shipped,10259.0,34.0,99.41,3379.94,7.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2319,,,2004-07-20,,,,1.0,Shipped,10271.0,50.0,100.0,5093.5,8.0,Medium
,19.0,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,S18_2319,,,2004-08-19,,,,1.0,Shipped,10281.0,48.0,100.0,5773.44,4.0,Medium
,1.0,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,S18_2319,,,2004-09-08,,,,1.0,Shipped,10292.0,41.0,100.0,4528.86,11.0,Medium
,16.0,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,S18_2319,,,2004-10-13,,,,1.0,Shipped,10305.0,36.0,100.0,4816.08,8.0,Medium
,32.0,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,S18_2319,,,2004-10-22,,,,1.0,Shipped,10313.0,29.0,100.0,3416.78,2.0,Medium
,12.0,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,S18_2319,,,2004-11-05,,,,1.0,Shipped,10324.0,33.0,37.48,1236.84,10.0,Small
,25.0,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,S18_2319,,,2004-11-19,,,,5.0,On Hold,10334.0,46.0,100.0,5814.86,6.0,Medium
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2319,,,2004-12-01,,,,1.0,Shipped,10349.0,38.0,100.0,5223.48,7.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2319,,,2004-12-10,,,,1.0,Shipped,10358.0,20.0,36.42,728.4,11.0,Small
,43.0,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,S18_2319,,,2005-01-20,,,,1.0,Shipped,10370.0,22.0,100.0,3949.0,5.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2319,,,2005-02-22,,,,1.0,Shipped,10383.0,27.0,100.0,3843.99,11.0,Medium
,24.0,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,S18_2319,,,2005-05-03,,,,1.0,Shipped,10412.0,56.0,98.18,5498.08,8.0,Medium
,15.0,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,S18_2319,,,2005-05-31,,,,3.0,In Process,10425.0,38.0,99.41,3777.58,7.0,Medium
,73.0,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,S18_2325,,,2003-01-09,,,,1.0,Shipped,10101.0,25.0,100.0,3782.0,4.0,Medium
,78.0,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,S18_2325,,,2003-03-18,,,,1.0,Shipped,10110.0,33.0,100.0,3859.68,4.0,Medium
,85.0,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,S18_2325,,,2003-05-21,,,,1.0,Shipped,10124.0,42.0,100.0,4431.84,3.0,Medium
,83.0,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,S18_2325,,,2003-09-12,,,,1.0,Shipped,10149.0,33.0,100.0,4950.33,8.0,Medium
,5.0,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,S18_2325,,,2003-10-18,,,,1.0,Shipped,10162.0,38.0,100.0,4299.7,6.0,Medium
,87.0,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,S18_2325,,,2003-11-05,,,,1.0,Shipped,10173.0,31.0,100.0,4492.83,10.0,Medium
,40.0,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,S18_2325,,,2003-11-12,,,,1.0,Shipped,10182.0,20.0,100.0,2212.0,7.0,Small
,88.0,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,S18_2325,,,2003-11-21,,,,1.0,Shipped,10193.0,44.0,100.0,4642.88,11.0,Medium
,75.0,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,S18_2325,,,2003-12-02,,,,1.0,Shipped,10204.0,26.0,100.0,3206.32,1.0,Medium
,26.0,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n,S18_2325,,,2004-01-26,,,,1.0,Shipped,10214.0,27.0,100.0,3604.23,4.0,Medium
,31.0,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,S18_2325,,,2004-03-02,,,,1.0,Shipped,10227.0,46.0,100.0,7017.76,7.0,Large
,65.0,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,S18_2325,,,2004-04-26,,,,1.0,Shipped,10243.0,47.0,100.0,6154.18,2.0,Medium
,37.0,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,S18_2325,,,2004-08-17,,,,1.0,Shipped,10280.0,37.0,100.0,4750.8,13.0,Medium
,66.0,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,S18_2325,,,2004-09-01,,,,1.0,Shipped,10288.0,31.0,100.0,3822.92,2.0,Medium
